ITERATION 0 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 1e-05
LOSS 5.16067361831665 	 ACC 0.25 
LOSS 6.477262496948242 	 ACC 0.25 
LOSS 5.338103294372559 	 ACC 0.14999999999999997 
LOSS 3.3011691570281982 	 ACC 0.4 
LOSS 3.568894386291504 	 ACC 0.4 
LOSS 5.412202835083008 	 ACC 0.25 
LOSS 4.185205936431885 	 ACC 0.0 
LOSS 3.965256452560425 	 ACC 0.0 
LOSS 5.74167537689209 	 ACC 0.75 
LOSS 8.207476615905762 	 ACC 0.15 
LOSS 4.627998352050781 	 ACC 0.25 
LOSS 7.185831546783447 	 ACC 0.15 
LOSS 3.495603561401367 	 ACC 0.25 
LOSS 3.530024766921997 	 ACC 0.0 
LOSS 4.343802452087402 	 ACC 0.5 
LOSS 7.0176544189453125 	 ACC 0.25 
LOSS 5.805063724517822 	 ACC 0.15000000000000002 
LOSS 8.56083869934082 	 ACC 0.25 
LOSS 5.864884376525879 	 ACC 0.5 
LOSS 4.279831409454346 	 ACC 0.25 
LOSS 7.49862813949585 	 ACC 0.0 
LOSS 4.486847400665283 	 ACC 0.25 
LOSS 4.258596420288086 	 ACC 0.25 
LOSS 4.794539451599121 	 ACC 0.0 
LOSS 5.12856912612915 	 ACC 0.75 
LOSS 5.4921393394470215 	 ACC 0.0 
LOSS 4.881255626678467 	 ACC 0.5 
LOSS 6.034552574157715 	 ACC 0.15 
LOSS 3.2728309631347656 	 ACC 0.0 
LOSS 7.20785665512085 	 ACC 0.0 
LOSS 5.503898620605469 	 ACC 0.25 
LOSS 5.452696800231934 	 ACC 0.15 
LOSS 5.4764909744262695 	 ACC 0.5 
LOSS 6.421670436859131 	 ACC 0.0 
LOSS 5.555959224700928 	 ACC 0.39999999999999997 
LOSS 4.611439228057861 	 ACC 0.0 
LOSS 6.109249114990234 	 ACC 0.0 
LOSS 5.402527809143066 	 ACC 0.25 
LOSS 2.7689459323883057 	 ACC 0.25 
LOSS 7.194427013397217 	 ACC 0.4 
LOSS 6.356812953948975 	 ACC 0.5 
LOSS 6.0167741775512695 	 ACC 0.0 
LOSS 3.9269235134124756 	 ACC 0.75 
LOSS 3.392953634262085 	 ACC 0.0 
LOSS 6.287276268005371 	 ACC 0.0 
LOSS 4.531263828277588 	 ACC 0.25 
LOSS 5.112797737121582 	 ACC 0.0 
LOSS 5.257501602172852 	 ACC 0.25 
LOSS 4.308117389678955 	 ACC 0.5 
LOSS 6.535109043121338 	 ACC 0.5 
LOSS 5.005645751953125 	 ACC 0.25 
LOSS 6.0286736488342285 	 ACC 0.14999999999999997 
LOSS 4.9030914306640625 	 ACC 0.4 
LOSS 5.04371452331543 	 ACC 0.15000000000000002 
LOSS 3.969121217727661 	 ACC 0.5 
LOSS 7.116316318511963 	 ACC 0.25 
LOSS 4.599107265472412 	 ACC 0.15 
LOSS 4.75098991394043 	 ACC 0.0 
LOSS 5.954640865325928 	 ACC 0.25 
LOSS 3.9925832748413086 	 ACC 0.0 
LOSS 5.51580810546875 	 ACC 0.0 
LOSS 5.446805477142334 	 ACC 0.0 
LOSS 6.423783302307129 	 ACC 0.25 
LOSS 6.4227800369262695 	 ACC 0.0 
LOSS 5.981423854827881 	 ACC 0.14999999999999997 
LOSS 4.8451972007751465 	 ACC 0.0 
LOSS 5.868936538696289 	 ACC 0.0 
LOSS 5.696491718292236 	 ACC 0.4 
LOSS 6.784962177276611 	 ACC 0.4 
LOSS 3.5086307525634766 	 ACC 0.4 
LOSS 5.125287055969238 	 ACC 0.5 
LOSS 6.114112377166748 	 ACC 0.14999999999999997 
LOSS 5.406681060791016 	 ACC 0.25 
LOSS 6.326001167297363 	 ACC 0.29999999999999993 
LOSS 3.753873109817505 	 ACC 0.5 
LOSS 4.003431797027588 	 ACC 0.15000000000000002 
LOSS 4.948979377746582 	 ACC 0.0 
LOSS 7.373057842254639 	 ACC 0.25 
LOSS 2.6121714115142822 	 ACC 0.0 
LOSS 6.451467990875244 	 ACC 0.14999999999999997 
LOSS 4.531982421875 	 ACC 0.0 
LOSS 4.589373588562012 	 ACC 0.25 
LOSS 1.5154765844345093 	 ACC 0.25 
LOSS 5.140292167663574 	 ACC 0.25 
LOSS 4.150005340576172 	 ACC 0.0 
LOSS 3.678217887878418 	 ACC 0.25 
LOSS 4.507464408874512 	 ACC 0.25 
LOSS 4.293332576751709 	 ACC 0.25 
LOSS 6.049469947814941 	 ACC 0.0 
LOSS 5.745394229888916 	 ACC 0.25 
LOSS 3.501924753189087 	 ACC 0.25 
LOSS 5.784255504608154 	 ACC 0.5 
LOSS 5.67140007019043 	 ACC 0.0 
LOSS 5.709627151489258 	 ACC 0.15 
LOSS 5.891905784606934 	 ACC 0.25 
LOSS 5.416031837463379 	 ACC 0.25 
LOSS 4.772576808929443 	 ACC 0.14999999999999997 
LOSS 4.097113132476807 	 ACC 0.39999999999999997 
LOSS 3.2009735107421875 	 ACC 0.25 
LOSS 6.107152938842773 	 ACC 0.0 
LOSS 5.459709644317627 	 ACC 0.25 
LOSS 2.9506587982177734 	 ACC 0.5 
LOSS 3.907761335372925 	 ACC 0.25 
LOSS 5.753265380859375 	 ACC 0.25 
LOSS 5.045363903045654 	 ACC 0.0 
LOSS 8.028409004211426 	 ACC 0.14999999999999997 
LOSS 2.3103158473968506 	 ACC 0.25 
LOSS 3.266768455505371 	 ACC 0.0 
LOSS 5.867544651031494 	 ACC 0.25 
LOSS 5.44608736038208 	 ACC 0.15 
LOSS 4.4475297927856445 	 ACC 0.25 
LOSS 2.2846052646636963 	 ACC 0.25 
LOSS 5.491832256317139 	 ACC 0.0 
LOSS 5.040666580200195 	 ACC 0.39999999999999997 
LOSS 3.735625982284546 	 ACC 0.6499999999999999 
LOSS 6.211585521697998 	 ACC 0.0 
LOSS 5.687167167663574 	 ACC 0.25 
LOSS 6.0007805824279785 	 ACC 0.0 
LOSS 2.929409980773926 	 ACC 0.75 
LOSS 3.4478366374969482 	 ACC 0.39999999999999997 
LOSS 5.6114115715026855 	 ACC 0.25 
LOSS 2.773650884628296 	 ACC 0.75 
LOSS 6.437951564788818 	 ACC 0.14999999999999997 
LOSS 6.025302886962891 	 ACC 0.0 
LOSS 5.516701698303223 	 ACC 0.25 
LOSS 5.2400078773498535 	 ACC 0.0 
LOSS 4.540987968444824 	 ACC 0.5 
LOSS 6.8397369384765625 	 ACC 0.0 
LOSS 5.021482467651367 	 ACC 0.25 
LOSS 6.454261779785156 	 ACC 0.25 
LOSS 4.665753364562988 	 ACC 0.0 
LOSS 4.728061199188232 	 ACC 0.25 
LOSS 5.199717044830322 	 ACC 0.14999999999999997 
LOSS 4.486499786376953 	 ACC 0.14999999999999997 
LOSS 3.2380216121673584 	 ACC 0.5 
LOSS 3.209456205368042 	 ACC 0.0 
LOSS 4.905148506164551 	 ACC 0.25 
LOSS 7.261083126068115 	 ACC 0.15 
LOSS 3.2933521270751953 	 ACC 0.25 
LOSS 3.3566501140594482 	 ACC 0.0 
LOSS 7.589317798614502 	 ACC 0.14999999999999997 
LOSS 6.441628932952881 	 ACC 0.25 
LOSS 4.393931865692139 	 ACC 0.14999999999999997 
LOSS 4.179682731628418 	 ACC 0.15000000000000002 
LOSS 3.4147303104400635 	 ACC 0.0 
LOSS 7.521671295166016 	 ACC 0.0 
LOSS 4.5222249031066895 	 ACC 0.0 
LOSS 4.835899353027344 	 ACC 0.25 
LOSS 5.520098686218262 	 ACC 0.25 
LOSS 4.63604736328125 	 ACC 0.14999999999999997 
LOSS 4.25897741317749 	 ACC 0.5 
LOSS 4.032715320587158 	 ACC 0.0 
LOSS 4.456123352050781 	 ACC 0.0 
LOSS 6.5254034996032715 	 ACC 0.0 
LOSS 3.835233688354492 	 ACC 0.25 
LOSS 4.353054523468018 	 ACC 0.25 
LOSS 3.9312708377838135 	 ACC 0.25 
LOSS 3.9563417434692383 	 ACC 0.0 
LOSS 7.218602180480957 	 ACC 0.14999999999999997 
LOSS 4.753467559814453 	 ACC 0.0 
LOSS 3.8638548851013184 	 ACC 0.25 
LOSS 5.542171478271484 	 ACC 0.25 
LOSS 5.645595550537109 	 ACC 0.0 
LOSS 3.602587938308716 	 ACC 0.25 
LOSS 4.249817848205566 	 ACC 0.25 
LOSS 4.78944730758667 	 ACC 0.5 
LOSS 5.423941135406494 	 ACC 0.0 
LOSS 2.7934017181396484 	 ACC 0.25 
LOSS 3.859496593475342 	 ACC 0.25 
LOSS 3.5368616580963135 	 ACC 0.25 
LOSS 3.01309871673584 	 ACC 0.5 
LOSS 6.020779609680176 	 ACC 0.14999999999999997 
LOSS 2.8043344020843506 	 ACC 0.4 
LOSS 4.583470821380615 	 ACC 0.0 
LOSS 5.4810404777526855 	 ACC 0.39999999999999997 
LOSS 5.47855281829834 	 ACC 0.25 
LOSS 4.377532482147217 	 ACC 0.25 
LOSS 3.682626485824585 	 ACC 0.25 
LOSS 5.20210599899292 	 ACC 0.0 
LOSS 6.794416904449463 	 ACC 0.15 
LOSS 4.346548080444336 	 ACC 0.0 
LOSS 5.324957370758057 	 ACC 0.14999999999999997 
LOSS 4.495968818664551 	 ACC 0.25 
LOSS 4.279507637023926 	 ACC 0.25 
LOSS 2.980151891708374 	 ACC 0.0 
LOSS 5.1238555908203125 	 ACC 0.0 
LOSS 6.4191789627075195 	 ACC 0.0 
LOSS 3.5961904525756836 	 ACC 0.25 
LOSS 4.28087854385376 	 ACC 0.15 
LOSS 3.067659378051758 	 ACC 0.0 
LOSS 4.21265983581543 	 ACC 0.5 
LOSS 4.568846225738525 	 ACC 0.25 
LOSS 2.3796207904815674 	 ACC 0.0 
LOSS 3.061351776123047 	 ACC 0.0 
LOSS 4.940038204193115 	 ACC 0.0 
LOSS 3.7920353412628174 	 ACC 0.0 
LOSS 3.2298583984375 	 ACC 0.25 
LOSS 4.008434295654297 	 ACC 0.0 
LOSS 4.452407360076904 	 ACC 0.4 
LOSS 7.039081573486328 	 ACC 0.0 
LOSS 2.737816095352173 	 ACC 0.0 
LOSS 6.830646514892578 	 ACC 0.0 
LOSS 4.614706516265869 	 ACC 0.0 
LOSS 5.640445232391357 	 ACC 0.3 
LOSS 3.0370705127716064 	 ACC 0.25 
LOSS 4.743755340576172 	 ACC 0.14999999999999997 
LOSS 6.75201416015625 	 ACC 0.25 
LOSS 5.687041759490967 	 ACC 0.25 
LOSS 2.634061574935913 	 ACC 0.0 
LOSS 4.117129802703857 	 ACC 0.0 
LOSS 3.1543102264404297 	 ACC 0.75 
LOSS 4.5451154708862305 	 ACC 0.0 
LOSS 3.9736008644104004 	 ACC 0.5 
LOSS 2.7806501388549805 	 ACC 0.0 
LOSS 4.227546215057373 	 ACC 0.14999999999999997 
LOSS 2.477405548095703 	 ACC 0.0 
LOSS 4.536420822143555 	 ACC 0.0 
LOSS 3.6609318256378174 	 ACC 0.0 
LOSS 4.654072284698486 	 ACC 0.0 
LOSS 5.276459693908691 	 ACC 0.25 
LOSS 3.0945827960968018 	 ACC 0.5 
LOSS 4.07029390335083 	 ACC 0.0 
LOSS 3.2911059856414795 	 ACC 0.0 
LOSS 3.6515533924102783 	 ACC 0.0 
LOSS 2.8149659633636475 	 ACC 0.3 
LOSS 4.055265426635742 	 ACC 0.14999999999999997 
LOSS 2.7844746112823486 	 ACC 0.0 
LOSS 4.966979503631592 	 ACC 0.25 
LOSS 4.716737270355225 	 ACC 0.0 
LOSS 5.849186897277832 	 ACC 0.0 
LOSS 4.5576863288879395 	 ACC 0.4 
LOSS 1.5794490575790405 	 ACC 0.25 
LOSS 3.7922120094299316 	 ACC 0.0 
LOSS 3.196150779724121 	 ACC 0.14999999999999997 
LOSS 4.133833885192871 	 ACC 0.4 
LOSS 3.9606709480285645 	 ACC 0.5 
LOSS 4.1758198738098145 	 ACC 0.25 
LOSS 4.879139423370361 	 ACC 0.0 
LOSS 4.602694988250732 	 ACC 0.25 
LOSS 3.6336147785186768 	 ACC 0.0 
LOSS 2.568912982940674 	 ACC 0.5 
LOSS 4.412016868591309 	 ACC 0.0 
LOSS 2.7277445793151855 	 ACC 0.0 
LOSS 3.0373265743255615 	 ACC 0.25 
LOSS 4.004456520080566 	 ACC 0.0 
LOSS 5.672630786895752 	 ACC 0.29999999999999993 
LOSS 3.5147104263305664 	 ACC 0.0 
LOSS 4.832733154296875 	 ACC 0.0 
LOSS 3.6409475803375244 	 ACC 0.5 
LOSS 4.557194709777832 	 ACC 0.4 
LOSS 4.307698726654053 	 ACC 0.0 
LOSS 5.7352142333984375 	 ACC 0.0 
LOSS 3.120859146118164 	 ACC 0.0 
LOSS 3.490222454071045 	 ACC 0.14999999999999997 
LOSS 5.367120265960693 	 ACC 0.4 
LOSS 4.022193908691406 	 ACC 0.14999999999999997 
LOSS 1.7605258226394653 	 ACC 0.0 
LOSS 4.601321220397949 	 ACC 0.25 
LOSS 5.2835307121276855 	 ACC 0.25 
LOSS 2.120204210281372 	 ACC 0.0 
LOSS 3.679262638092041 	 ACC 0.0 
LOSS 3.856370210647583 	 ACC 0.0 
LOSS 5.19747257232666 	 ACC 0.0 
LOSS 3.904313564300537 	 ACC 0.0 
LOSS 2.688436269760132 	 ACC 0.25 
LOSS 1.6314139366149902 	 ACC 0.0 
LOSS 4.191901206970215 	 ACC 0.25 
LOSS 2.9088079929351807 	 ACC 0.0 
LOSS 2.702779531478882 	 ACC 0.0 
LOSS 5.933162212371826 	 ACC 0.0 
LOSS 2.879776954650879 	 ACC 0.5 
LOSS 3.3498213291168213 	 ACC 0.0 
LOSS 2.29941463470459 	 ACC 0.0 
LOSS 3.870075225830078 	 ACC 0.14999999999999997 
LOSS 4.221377849578857 	 ACC 0.5 
LOSS 5.210610389709473 	 ACC 0.0 
LOSS 4.950953006744385 	 ACC 0.5 
LOSS 4.369405269622803 	 ACC 0.14999999999999997 
LOSS 3.4729080200195312 	 ACC 0.0 
LOSS 2.755894422531128 	 ACC 0.0 
LOSS 4.345343112945557 	 ACC 0.25 
LOSS 3.7330780029296875 	 ACC 0.0 
LOSS 4.815040588378906 	 ACC 0.0 
LOSS 2.9778478145599365 	 ACC 0.0 
LOSS 3.3868889808654785 	 ACC 0.39999999999999997 
LOSS 2.504347085952759 	 ACC 0.0 
LOSS 3.6420183181762695 	 ACC 0.0 
LOSS 4.66468620300293 	 ACC 0.0 
LOSS 4.9568305015563965 	 ACC 0.0 
LOSS 3.7064857482910156 	 ACC 0.0 
LOSS 2.2878000736236572 	 ACC 0.25 
LOSS 4.3412184715271 	 ACC 0.25 
LOSS 5.805055141448975 	 ACC 0.5 
LOSS 2.631248712539673 	 ACC 0.25 
LOSS 4.5230536460876465 	 ACC 0.0 
LOSS 3.2731330394744873 	 ACC 0.5 
LOSS 3.264486312866211 	 ACC 0.0 
LOSS 3.78265643119812 	 ACC 0.0 
LOSS 5.376304626464844 	 ACC 0.25 
LOSS 2.03395938873291 	 ACC 0.39999999999999997 
LOSS 3.955447196960449 	 ACC 0.0 
LOSS 2.0749385356903076 	 ACC 0.39999999999999997 
LOSS 3.1452577114105225 	 ACC 0.0 
LOSS 2.871426820755005 	 ACC 0.25 
LOSS 3.8960442543029785 	 ACC 0.0 
LOSS 3.9563190937042236 	 ACC 0.25 
LOSS 3.7850940227508545 	 ACC 0.0 
LOSS 2.9717884063720703 	 ACC 0.0 
LOSS 2.5056607723236084 	 ACC 0.0 
LOSS 2.96623158454895 	 ACC 0.0 
LOSS 2.4388790130615234 	 ACC 0.0 
LOSS 1.487594485282898 	 ACC 0.25 
LOSS 4.162438869476318 	 ACC 0.0 
LOSS 5.103476047515869 	 ACC 0.0 
LOSS 4.088473796844482 	 ACC 0.0 
LOSS 3.3031933307647705 	 ACC 0.0 
LOSS 3.159609079360962 	 ACC 0.0 
LOSS 0.9447181224822998 	 ACC 0.25 
LOSS 2.794661045074463 	 ACC 0.25 
LOSS 3.2032220363616943 	 ACC 0.0 
LOSS 1.788419246673584 	 ACC 0.25 
LOSS 2.684694290161133 	 ACC 0.0 
LOSS 3.329583168029785 	 ACC 0.0 
LOSS 1.979843020439148 	 ACC 0.4 
LOSS 2.088059186935425 	 ACC 0.25 
LOSS 1.1277765035629272 	 ACC 0.25 
LOSS 4.28718900680542 	 ACC 0.25 
LOSS 2.984431505203247 	 ACC 0.25 
LOSS 2.36980938911438 	 ACC 0.15000000000000002 
LOSS 4.119781017303467 	 ACC 0.0 
LOSS 1.427859902381897 	 ACC 0.0 
LOSS 1.8747249841690063 	 ACC 0.25 
LOSS 0.6848252415657043 	 ACC 0.0 
LOSS 4.207969665527344 	 ACC 0.0 
LOSS 4.489334583282471 	 ACC 0.0 
LOSS 3.7458269596099854 	 ACC 0.0 
LOSS 0.7685757279396057 	 ACC 0.39999999999999997 
LOSS 2.427593231201172 	 ACC 0.25 
LOSS 1.667391300201416 	 ACC 0.0 
LOSS 4.733229637145996 	 ACC 0.0 
LOSS 4.100899696350098 	 ACC 0.0 
LOSS 2.381159782409668 	 ACC 0.25 
LOSS 2.6616811752319336 	 ACC 0.0 
LOSS 3.8488247394561768 	 ACC 0.0 
LOSS 2.7338814735412598 	 ACC 0.0 
LOSS 1.6705423593521118 	 ACC 0.0 
LOSS 3.2527406215667725 	 ACC 0.25 
LOSS 2.2396128177642822 	 ACC 0.25 
LOSS 2.985304594039917 	 ACC 0.5 
LOSS 2.7404069900512695 	 ACC 0.0 
LOSS 2.716200590133667 	 ACC 0.25 
LOSS 1.7733827829360962 	 ACC 0.0 
LOSS 2.400512456893921 	 ACC 0.5 
LOSS 2.836855173110962 	 ACC 0.25 
LOSS 3.6423697471618652 	 ACC 0.0 
LOSS 2.104029417037964 	 ACC 0.5 
LOSS 1.3052542209625244 	 ACC 0.0 
LOSS 3.1432173252105713 	 ACC 0.0 
LOSS 1.6394240856170654 	 ACC 0.25 
LOSS 4.7020111083984375 	 ACC 0.0 
LOSS 1.1789332628250122 	 ACC 0.0 
LOSS 2.433642864227295 	 ACC 0.0 
LOSS 1.8379732370376587 	 ACC 0.0 
LOSS 1.5068799257278442 	 ACC 0.5 
LOSS 1.9837145805358887 	 ACC 0.25 
LOSS 2.5539278984069824 	 ACC 0.0 
LOSS 4.727099895477295 	 ACC 0.0 
LOSS 3.542696952819824 	 ACC 0.25 
LOSS 1.4789868593215942 	 ACC 0.0 
LOSS 1.522530198097229 	 ACC 0.0 
LOSS 1.9837260246276855 	 ACC 0.25 
LOSS 3.827847957611084 	 ACC 0.0 
LOSS 2.5091400146484375 	 ACC 0.25 
LOSS 3.960371494293213 	 ACC 0.25 
LOSS 2.678114891052246 	 ACC 0.0 
LOSS 1.7559571266174316 	 ACC 0.0 
LOSS 1.5423500537872314 	 ACC 0.0 
LOSS 1.6015669107437134 	 ACC 0.25 
LOSS 3.1525938510894775 	 ACC 0.0 
LOSS 3.102628231048584 	 ACC 0.25 
LOSS 1.966164231300354 	 ACC 0.0 
LOSS 2.3060271739959717 	 ACC 0.0 
LOSS 1.757780909538269 	 ACC 0.0 
LOSS 2.465482473373413 	 ACC 0.25 
LOSS 2.993819236755371 	 ACC 0.0 
LOSS 4.331776142120361 	 ACC 0.0 
LOSS 1.102206826210022 	 ACC 0.0 
LOSS 2.6257617473602295 	 ACC 0.0 
LOSS 3.855379819869995 	 ACC 0.25 
LOSS 0.25547266006469727 	 ACC 0.25 
LOSS 0.9191456437110901 	 ACC 0.25 
LOSS 3.7757198810577393 	 ACC 0.0 
LOSS 0.9741484522819519 	 ACC 0.0 
LOSS 2.8094656467437744 	 ACC 0.0 
LOSS 2.9121017456054688 	 ACC 0.0 
LOSS 3.515568256378174 	 ACC 0.0 
LOSS 2.379678726196289 	 ACC 0.0 
LOSS 2.2934176921844482 	 ACC 0.0 
LOSS 4.0578765869140625 	 ACC 0.0 
LOSS 1.4737433195114136 	 ACC 0.0 
LOSS 2.993614673614502 	 ACC 0.0 
LOSS 3.317878007888794 	 ACC 0.25 
LOSS 2.228130578994751 	 ACC 0.0 
LOSS 1.7432637214660645 	 ACC 0.14999999999999997 
LOSS 1.617475152015686 	 ACC 0.0 
LOSS 2.7373123168945312 	 ACC 0.25 
LOSS 2.188063383102417 	 ACC 0.0 
LOSS 0.5744071006774902 	 ACC 0.25 
LOSS 3.9265389442443848 	 ACC 0.0 
LOSS 3.077834367752075 	 ACC 0.14999999999999997 
LOSS 3.5568058490753174 	 ACC 0.25 
LOSS 2.843989372253418 	 ACC 0.0 
LOSS 3.112462282180786 	 ACC 0.0 
LOSS 1.6025289297103882 	 ACC 0.0 
LOSS 1.4622365236282349 	 ACC 0.0 
LOSS 2.12261700630188 	 ACC 0.0 
LOSS 1.054062008857727 	 ACC 0.0 
LOSS 2.9009976387023926 	 ACC 0.25 
LOSS 1.0055166482925415 	 ACC 0.0 
LOSS 1.6357924938201904 	 ACC 0.0 
LOSS 1.5014641284942627 	 ACC 0.0 
LOSS 1.0161460638046265 	 ACC 0.0 
LOSS 3.6643993854522705 	 ACC 0.0 
LOSS 1.8657593727111816 	 ACC 0.0 
LOSS 1.7459956407546997 	 ACC 0.0 
LOSS 2.152162551879883 	 ACC 0.0 
LOSS 2.1592421531677246 	 ACC 0.25 
LOSS 1.2642927169799805 	 ACC 0.15000000000000002 
LOSS 2.478668212890625 	 ACC 0.0 
LOSS 2.1337108612060547 	 ACC 0.14999999999999997 
LOSS 1.3371282815933228 	 ACC 0.0 
LOSS 2.502652645111084 	 ACC 0.0 
LOSS 3.0420916080474854 	 ACC 0.25 
LOSS 1.1987462043762207 	 ACC 0.0 
LOSS 0.8570151329040527 	 ACC 0.5 
LOSS 2.079007148742676 	 ACC 0.14999999999999997 
LOSS 3.900222063064575 	 ACC 0.0 
LOSS 2.972731113433838 	 ACC 0.0 
LOSS 3.309589385986328 	 ACC 0.0 
LOSS 4.4729509353637695 	 ACC 0.0 
LOSS 1.7877626419067383 	 ACC 0.15000000000000002 
LOSS 3.3542792797088623 	 ACC 0.0 
LOSS 1.8401120901107788 	 ACC 0.0 
LOSS 1.1614487171173096 	 ACC 0.0 
LOSS 3.7548446655273438 	 ACC 0.0 
LOSS 0.8268963694572449 	 ACC 0.0 
LOSS 0.9344959259033203 	 ACC 0.25 
LOSS 2.344841241836548 	 ACC 0.14999999999999997 
LOSS 2.0586414337158203 	 ACC 0.0 
LOSS 2.610318422317505 	 ACC 0.0 
LOSS 1.3209668397903442 	 ACC 0.0 
LOSS 2.3774943351745605 	 ACC 0.0 
LOSS 0.9621455669403076 	 ACC 0.25 
LOSS 2.3752593994140625 	 ACC 0.0 
LOSS 1.2819339036941528 	 ACC 0.0 
LOSS 3.1774351596832275 	 ACC 0.0 
LOSS 2.738828420639038 	 ACC 0.0 
LOSS 1.5156172513961792 	 ACC 0.0 
LOSS 1.9511046409606934 	 ACC 0.0 
LOSS 2.0095365047454834 	 ACC 0.0 
LOSS 2.699565887451172 	 ACC 0.0 
LOSS 1.6748906373977661 	 ACC 0.0 
LOSS 1.916344165802002 	 ACC 0.0 
LOSS 1.9124349355697632 	 ACC 0.0 
LOSS 3.4688074588775635 	 ACC 0.0 
LOSS 1.2915961742401123 	 ACC 0.25 
LOSS 1.391684651374817 	 ACC 0.0 
LOSS 1.9559180736541748 	 ACC 0.0 
LOSS 1.3810375928878784 	 ACC 0.0 
LOSS 0.729825496673584 	 ACC 0.0 
LOSS 1.5300161838531494 	 ACC 0.14999999999999997 
LOSS 2.844074249267578 	 ACC 0.25 
LOSS 1.7060089111328125 	 ACC 0.0 
LOSS 4.642088890075684 	 ACC 0.0 
LOSS 2.534590005874634 	 ACC 0.0 
LOSS 2.568694829940796 	 ACC 0.25 
LOSS 2.001330614089966 	 ACC 0.0 
LOSS 0.7373254299163818 	 ACC 0.0 
LOSS 1.508141040802002 	 ACC 0.0 
LOSS 3.202749729156494 	 ACC 0.0 
LOSS 2.6157925128936768 	 ACC 0.0 
LOSS 1.5794402360916138 	 ACC 0.0 
LOSS 2.0296149253845215 	 ACC 0.0 
LOSS 2.6047708988189697 	 ACC 0.15 
LOSS 2.7693068981170654 	 ACC 0.0 
LOSS 4.849536418914795 	 ACC 0.0 
LOSS 0.6599747538566589 	 ACC 0.0 
LOSS 0.7293731570243835 	 ACC 0.14999999999999997 
LOSS 2.047255039215088 	 ACC 0.0 
LOSS 1.413465142250061 	 ACC 0.0 
LOSS 1.7790898084640503 	 ACC 0.5 
LOSS 2.613690137863159 	 ACC 0.0 
LOSS 0.9668354988098145 	 ACC 0.0 
LOSS 1.8680517673492432 	 ACC 0.0 
LOSS 1.9737002849578857 	 ACC 0.0 
LOSS 1.350083827972412 	 ACC 0.0 
LOSS 1.7400271892547607 	 ACC 0.25 
LOSS 2.559992551803589 	 ACC 0.14999999999999997 
LOSS 0.8306998610496521 	 ACC 0.0 
LOSS 0.6647195219993591 	 ACC 0.0 
LOSS 2.8697023391723633 	 ACC 0.0 
LOSS 2.0592548847198486 	 ACC 0.0 
LOSS 1.8298581838607788 	 ACC 0.0 
LOSS 1.2146830558776855 	 ACC 0.0 
LOSS 2.0115513801574707 	 ACC 0.14999999999999997 
LOSS 2.394395112991333 	 ACC 0.0 
LOSS 3.6877479553222656 	 ACC 0.0 
LOSS 1.2712596654891968 	 ACC 0.0 
LOSS 1.6417649984359741 	 ACC 0.0 
LOSS 0.22479169070720673 	 ACC 0.0 
LOSS 1.8500255346298218 	 ACC 0.0 
LOSS 2.619267702102661 	 ACC 0.0 
LOSS 1.7199431657791138 	 ACC 0.0 
LOSS 2.226316213607788 	 ACC 0.0 
LOSS 1.9558120965957642 	 ACC 0.0 
LOSS 2.3769140243530273 	 ACC 0.0 
LOSS 1.9884036779403687 	 ACC 0.0 
LOSS 1.2221684455871582 	 ACC 0.0 
LOSS 1.7431669235229492 	 ACC 0.0 
LOSS 1.5529990196228027 	 ACC 0.0 
LOSS 2.9350357055664062 	 ACC 0.25 
LOSS 0.19768576323986053 	 ACC 0.0 
LOSS 1.5327266454696655 	 ACC 0.0 
LOSS 1.7631410360336304 	 ACC 0.0 
LOSS 2.579915761947632 	 ACC 0.0 
LOSS 0.04977735877037048 	 ACC 0.0 
LOSS 2.0713138580322266 	 ACC 0.0 
LOSS 2.972134828567505 	 ACC 0.0 
LOSS 1.157566785812378 	 ACC 0.5 
LOSS 2.8707871437072754 	 ACC 0.25 
LOSS 1.667712926864624 	 ACC 0.0 
LOSS 2.3211824893951416 	 ACC 0.0 
LOSS 1.4991917610168457 	 ACC 0.0 
LOSS 1.2857245206832886 	 ACC 0.0 
LOSS 1.468024492263794 	 ACC 0.0 
LOSS 0.09737946838140488 	 ACC 0.0 
LOSS 0.883926510810852 	 ACC 0.0 
LOSS 0.6225144267082214 	 ACC 0.0 
LOSS 3.257934808731079 	 ACC 0.0 
LOSS 1.3167983293533325 	 ACC 0.0 
LOSS 2.489828109741211 	 ACC 0.0 
LOSS 2.264134168624878 	 ACC 0.0 
LOSS 0.7272875308990479 	 ACC 0.25 
LOSS 0.9352627396583557 	 ACC 0.0 
LOSS 0.9040860533714294 	 ACC 0.0 
LOSS 2.1524477005004883 	 ACC 0.0 
LOSS 0.7646275162696838 	 ACC 0.0 
LOSS 0.8836308717727661 	 ACC 0.0 
LOSS 1.4121795892715454 	 ACC 0.0 
LOSS 0.09666383266448975 	 ACC 0.25 
LOSS 1.9648265838623047 	 ACC 0.0 
LOSS 2.778808116912842 	 ACC 0.0 
LOSS 1.1389164924621582 	 ACC 0.0 
LOSS 2.3856825828552246 	 ACC 0.0 
LOSS 0.6035348773002625 	 ACC 0.0 
LOSS 2.374751567840576 	 ACC 0.0 
LOSS 0.6872424483299255 	 ACC 0.25 
