ITERATION 1 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 0.0001
LOSS 3.6825191974639893 	 ACC 0.39999999999999997 
LOSS 6.022945880889893 	 ACC 0.25 
LOSS 3.2855384349823 	 ACC 0.5 
LOSS 5.660622596740723 	 ACC 0.0 
LOSS 3.670499086380005 	 ACC 0.0 
LOSS 3.764603853225708 	 ACC 0.5 
LOSS 7.785315990447998 	 ACC 0.39999999999999997 
LOSS 3.9321868419647217 	 ACC 0.0 
LOSS 4.655924320220947 	 ACC 0.0 
LOSS 5.261532306671143 	 ACC 0.25 
LOSS 6.044830322265625 	 ACC 0.4 
LOSS 5.010076999664307 	 ACC 0.0 
LOSS 7.832370758056641 	 ACC 0.14999999999999997 
LOSS 5.73281192779541 	 ACC 0.0 
LOSS 7.776304721832275 	 ACC 0.4 
LOSS 8.08535099029541 	 ACC 0.25 
LOSS 5.5133562088012695 	 ACC 0.0 
LOSS 6.319953918457031 	 ACC 0.0 
LOSS 7.7429375648498535 	 ACC 0.25 
LOSS 5.254530906677246 	 ACC 0.4 
LOSS 6.861305236816406 	 ACC 0.25 
LOSS 4.189332008361816 	 ACC 0.25 
LOSS 3.122283697128296 	 ACC 0.0 
LOSS 6.469193935394287 	 ACC 0.25 
LOSS 6.270440101623535 	 ACC 0.0 
LOSS 5.366692543029785 	 ACC 0.0 
LOSS 7.042262077331543 	 ACC 0.25 
LOSS 5.462221622467041 	 ACC 0.0 
LOSS 5.892977714538574 	 ACC 0.0 
LOSS 6.732029914855957 	 ACC 0.0 
LOSS 6.684937477111816 	 ACC 0.5 
LOSS 3.2316665649414062 	 ACC 0.0 
LOSS 5.930194854736328 	 ACC 0.0 
LOSS 6.51302433013916 	 ACC 0.0 
LOSS 8.059024810791016 	 ACC 0.29999999999999993 
LOSS 6.085962295532227 	 ACC 0.25 
LOSS 6.23586893081665 	 ACC 0.0 
LOSS 4.80393123626709 	 ACC 0.25 
LOSS 4.1612725257873535 	 ACC 0.0 
LOSS 6.31951904296875 	 ACC 0.25 
LOSS 5.595783233642578 	 ACC 0.0 
LOSS 5.045099258422852 	 ACC 0.14999999999999997 
LOSS 3.570420026779175 	 ACC 0.0 
LOSS 4.8611040115356445 	 ACC 0.39999999999999997 
LOSS 6.7877516746521 	 ACC 0.25 
LOSS 8.009781837463379 	 ACC 0.25 
LOSS 3.449650526046753 	 ACC 0.25 
LOSS 5.719343185424805 	 ACC 0.25 
LOSS 5.063407897949219 	 ACC 0.5 
LOSS 5.1306328773498535 	 ACC 0.0 
LOSS 4.598077297210693 	 ACC 0.8999999999999999 
LOSS 6.322680473327637 	 ACC 0.0 
LOSS 6.016695022583008 	 ACC 0.0 
LOSS 4.873292446136475 	 ACC 0.5 
LOSS 4.2366943359375 	 ACC 0.0 
LOSS 4.196725368499756 	 ACC 0.0 
LOSS 4.522356986999512 	 ACC 0.25 
LOSS 6.167148590087891 	 ACC 0.29999999999999993 
LOSS 7.8311052322387695 	 ACC 0.0 
LOSS 5.969314098358154 	 ACC 0.15 
LOSS 4.406174182891846 	 ACC 0.14999999999999997 
LOSS 2.8240668773651123 	 ACC 0.25 
LOSS 4.710156440734863 	 ACC 0.0 
LOSS 5.538603782653809 	 ACC 0.25 
LOSS 7.03968620300293 	 ACC 0.39999999999999997 
LOSS 6.287322044372559 	 ACC 0.25 
LOSS 3.6486098766326904 	 ACC 0.25 
LOSS 4.626994609832764 	 ACC 0.25 
LOSS 5.103203773498535 	 ACC 0.0 
LOSS 5.259674549102783 	 ACC 0.5 
LOSS 6.367659568786621 	 ACC 0.15000000000000002 
LOSS 5.8066020011901855 	 ACC 0.15 
LOSS 6.80645751953125 	 ACC 0.25 
LOSS 6.532737731933594 	 ACC 0.5 
LOSS 5.430013656616211 	 ACC 0.25 
LOSS 5.949807167053223 	 ACC 0.0 
LOSS 3.768188238143921 	 ACC 0.0 
LOSS 7.080263137817383 	 ACC 0.25 
LOSS 6.139291763305664 	 ACC 0.0 
LOSS 6.1263747215271 	 ACC 0.25 
LOSS 4.897097587585449 	 ACC 0.5 
LOSS 5.796331405639648 	 ACC 0.5 
LOSS 8.759011268615723 	 ACC 0.25 
LOSS 5.362867832183838 	 ACC 0.5 
LOSS 3.872532606124878 	 ACC 0.0 
LOSS 5.2088799476623535 	 ACC 0.14999999999999997 
LOSS 3.7583820819854736 	 ACC 0.5 
LOSS 4.939677715301514 	 ACC 0.15 
LOSS 4.0621137619018555 	 ACC 0.4 
LOSS 3.781097173690796 	 ACC 0.14999999999999997 
LOSS 5.648857593536377 	 ACC 0.14999999999999997 
LOSS 5.633962154388428 	 ACC 0.0 
LOSS 5.302187919616699 	 ACC 0.39999999999999997 
LOSS 6.207995414733887 	 ACC 0.3 
LOSS 5.8173136711120605 	 ACC 0.0 
LOSS 4.1701507568359375 	 ACC 0.14999999999999997 
LOSS 2.7889935970306396 	 ACC 0.4 
LOSS 3.9492156505584717 	 ACC 0.25 
LOSS 3.853224515914917 	 ACC 0.25 
LOSS 6.9784955978393555 	 ACC 0.4 
LOSS 8.094677925109863 	 ACC 0.0 
LOSS 5.013869285583496 	 ACC 0.0 
LOSS 5.237293720245361 	 ACC 0.4 
LOSS 5.28817081451416 	 ACC 0.0 
LOSS 5.115705490112305 	 ACC 0.5 
LOSS 4.726089954376221 	 ACC 0.0 
LOSS 5.498064041137695 	 ACC 0.25 
LOSS 3.053990125656128 	 ACC 0.25 
LOSS 5.272511959075928 	 ACC 0.25 
LOSS 4.298736095428467 	 ACC 0.25 
LOSS 2.514207124710083 	 ACC 0.25 
LOSS 2.698126792907715 	 ACC 0.25 
LOSS 6.701823711395264 	 ACC 0.25 
LOSS 4.441732883453369 	 ACC 0.0 
LOSS 5.980056285858154 	 ACC 0.25 
LOSS 4.497969150543213 	 ACC 0.0 
LOSS 5.469025611877441 	 ACC 0.14999999999999997 
LOSS 4.956846714019775 	 ACC 0.25 
LOSS 4.235463619232178 	 ACC 0.25 
LOSS 5.237371921539307 	 ACC 0.0 
LOSS 5.894523620605469 	 ACC 0.0 
LOSS 3.473714828491211 	 ACC 0.25 
LOSS 4.144690036773682 	 ACC 0.25 
LOSS 5.723781585693359 	 ACC 0.25 
LOSS 4.770248889923096 	 ACC 0.25 
LOSS 2.4566752910614014 	 ACC 0.0 
LOSS 3.6174612045288086 	 ACC 0.5 
LOSS 4.510335922241211 	 ACC 0.25 
LOSS 3.7899696826934814 	 ACC 0.25 
LOSS 5.166925430297852 	 ACC 0.5 
LOSS 3.527275800704956 	 ACC 0.25 
LOSS 3.609816312789917 	 ACC 0.25 
LOSS 4.682995796203613 	 ACC 0.25 
LOSS 7.119087219238281 	 ACC 0.0 
LOSS 5.0818610191345215 	 ACC 0.25 
LOSS 4.5257344245910645 	 ACC 0.25 
LOSS 5.114119529724121 	 ACC 0.5 
LOSS 4.81773567199707 	 ACC 0.0 
LOSS 4.28848934173584 	 ACC 0.0 
LOSS 6.595266819000244 	 ACC 0.25 
LOSS 5.388255596160889 	 ACC 0.39999999999999997 
LOSS 5.499165058135986 	 ACC 0.0 
LOSS 4.8064045906066895 	 ACC 0.5 
LOSS 3.4647929668426514 	 ACC 0.0 
LOSS 2.779273271560669 	 ACC 0.25 
LOSS 6.950598239898682 	 ACC 0.0 
LOSS 6.859717845916748 	 ACC 0.25 
LOSS 4.213734149932861 	 ACC 0.25 
LOSS 4.890525817871094 	 ACC 0.5 
LOSS 4.855815410614014 	 ACC 0.4 
LOSS 2.9199650287628174 	 ACC 0.0 
LOSS 5.346556186676025 	 ACC 0.25 
LOSS 4.8229146003723145 	 ACC 0.0 
LOSS 3.7288265228271484 	 ACC 0.5 
LOSS 4.915029048919678 	 ACC 0.25 
LOSS 4.229603290557861 	 ACC 0.0 
LOSS 3.5736923217773438 	 ACC 0.25 
LOSS 4.549351692199707 	 ACC 0.4 
LOSS 5.6789398193359375 	 ACC 0.0 
LOSS 6.04267692565918 	 ACC 0.0 
LOSS 3.98834490776062 	 ACC 0.5 
LOSS 2.915874481201172 	 ACC 0.25 
LOSS 3.9275012016296387 	 ACC 0.25 
LOSS 5.287865161895752 	 ACC 0.25 
LOSS 3.9425718784332275 	 ACC 0.25 
LOSS 6.7843780517578125 	 ACC 0.0 
LOSS 2.9577722549438477 	 ACC 0.0 
LOSS 4.4930524826049805 	 ACC 0.25 
LOSS 5.453324317932129 	 ACC 0.0 
LOSS 3.716581344604492 	 ACC 0.25 
LOSS 4.98662805557251 	 ACC 0.5 
LOSS 4.890651226043701 	 ACC 0.0 
LOSS 5.013934135437012 	 ACC 0.25 
LOSS 5.935671806335449 	 ACC 0.25 
LOSS 4.555355548858643 	 ACC 0.25 
LOSS 4.868073463439941 	 ACC 0.5 
LOSS 3.0299551486968994 	 ACC 0.25 
LOSS 5.327365875244141 	 ACC 0.0 
LOSS 4.633605003356934 	 ACC 0.25 
LOSS 4.816483020782471 	 ACC 0.4 
LOSS 2.680682897567749 	 ACC 0.25 
LOSS 3.090071439743042 	 ACC 0.0 
LOSS 7.2030487060546875 	 ACC 0.15 
LOSS 3.5400354862213135 	 ACC 0.0 
LOSS 4.08845329284668 	 ACC 0.5499999999999999 
LOSS 3.6704509258270264 	 ACC 0.0 
LOSS 4.485188961029053 	 ACC 0.0 
LOSS 4.431069850921631 	 ACC 0.25 
LOSS 4.483558654785156 	 ACC 0.0 
LOSS 5.13366174697876 	 ACC 0.0 
LOSS 2.9962360858917236 	 ACC 0.0 
LOSS 2.7502613067626953 	 ACC 0.0 
LOSS 6.047933101654053 	 ACC 0.0 
LOSS 4.942547798156738 	 ACC 0.25 
LOSS 9.141400337219238 	 ACC 0.0 
LOSS 4.437651634216309 	 ACC 0.25 
LOSS 6.442452430725098 	 ACC 0.5 
LOSS 6.6134257316589355 	 ACC 0.25 
LOSS 5.74880838394165 	 ACC 0.0 
LOSS 2.990589141845703 	 ACC 0.14999999999999997 
LOSS 2.808988571166992 	 ACC 0.0 
LOSS 3.592346429824829 	 ACC 0.5 
LOSS 3.887458324432373 	 ACC 0.25 
LOSS 4.905251502990723 	 ACC 0.14999999999999997 
LOSS 2.73647141456604 	 ACC 0.4 
LOSS 6.2393083572387695 	 ACC 0.0 
LOSS 4.143424987792969 	 ACC 0.39999999999999997 
LOSS 4.148219585418701 	 ACC 0.4 
LOSS 2.7604665756225586 	 ACC 0.0 
LOSS 5.419950008392334 	 ACC 0.0 
LOSS 3.842791795730591 	 ACC 0.14999999999999997 
LOSS 5.923940658569336 	 ACC 0.0 
LOSS 4.9937028884887695 	 ACC 0.0 
LOSS 4.14454984664917 	 ACC 0.25 
LOSS 3.123239517211914 	 ACC 0.0 
LOSS 6.266085147857666 	 ACC 0.14999999999999997 
LOSS 3.287199020385742 	 ACC 0.25 
LOSS 4.378928184509277 	 ACC 0.0 
LOSS 4.532412528991699 	 ACC 0.0 
LOSS 3.6713342666625977 	 ACC 0.0 
LOSS 2.421820640563965 	 ACC 0.0 
LOSS 3.521347761154175 	 ACC 0.25 
LOSS 4.002023696899414 	 ACC 0.0 
LOSS 3.28901743888855 	 ACC 0.14999999999999997 
LOSS 2.7423694133758545 	 ACC 0.4 
LOSS 5.20246696472168 	 ACC 0.0 
LOSS 5.359812259674072 	 ACC 0.0 
LOSS 4.295917987823486 	 ACC 0.0 
LOSS 3.82211971282959 	 ACC 0.25 
LOSS 4.746050834655762 	 ACC 0.3 
LOSS 4.0070953369140625 	 ACC 0.0 
LOSS 4.175505638122559 	 ACC 0.0 
LOSS 3.5120372772216797 	 ACC 0.0 
LOSS 4.562194347381592 	 ACC 0.15000000000000002 
LOSS 4.917071342468262 	 ACC 0.25 
LOSS 4.7830610275268555 	 ACC 0.25 
LOSS 1.0358564853668213 	 ACC 0.5 
LOSS 4.155524253845215 	 ACC 0.0 
LOSS 3.0061895847320557 	 ACC 0.15 
LOSS 5.608915328979492 	 ACC 0.0 
LOSS 4.837140083312988 	 ACC 0.25 
LOSS 5.19339656829834 	 ACC 0.15 
LOSS 3.3590595722198486 	 ACC 0.4 
LOSS 5.353494167327881 	 ACC 0.14999999999999997 
LOSS 3.14029860496521 	 ACC 0.25 
LOSS 2.53498911857605 	 ACC 0.25 
LOSS 5.004271507263184 	 ACC 0.5 
LOSS 3.0570003986358643 	 ACC 0.0 
LOSS 4.618910789489746 	 ACC 0.5 
LOSS 5.961112022399902 	 ACC 0.5 
LOSS 4.14616060256958 	 ACC 0.25 
LOSS 3.8194329738616943 	 ACC 0.4 
LOSS 2.5935134887695312 	 ACC 0.25 
LOSS 5.455338001251221 	 ACC 0.0 
LOSS 5.998526573181152 	 ACC 0.14999999999999997 
LOSS 4.411160469055176 	 ACC 0.8999999999999999 
LOSS 3.812028408050537 	 ACC 0.0 
LOSS 4.653934955596924 	 ACC 0.0 
LOSS 4.39797830581665 	 ACC 0.75 
LOSS 3.8936421871185303 	 ACC 0.5 
LOSS 4.6629791259765625 	 ACC 0.0 
LOSS 3.914172887802124 	 ACC 0.0 
LOSS 4.717223644256592 	 ACC 0.25 
LOSS 0.47013959288597107 	 ACC 0.15 
LOSS 5.208656311035156 	 ACC 0.25 
LOSS 4.1609272956848145 	 ACC 0.15 
LOSS 2.743769407272339 	 ACC 0.25 
LOSS 3.6979241371154785 	 ACC 0.5 
LOSS 6.874048709869385 	 ACC 0.25 
LOSS 4.091865062713623 	 ACC 0.0 
LOSS 2.5757155418395996 	 ACC 0.0 
LOSS 3.5577542781829834 	 ACC 0.5 
LOSS 2.7698862552642822 	 ACC 0.25 
LOSS 4.169236660003662 	 ACC 0.25 
LOSS 4.386893272399902 	 ACC 0.0 
LOSS 5.131314277648926 	 ACC 0.0 
LOSS 4.3939738273620605 	 ACC 0.0 
LOSS 3.9440293312072754 	 ACC 0.25 
LOSS 3.9791758060455322 	 ACC 0.25 
LOSS 3.9727489948272705 	 ACC 0.25 
LOSS 3.7367169857025146 	 ACC 0.0 
LOSS 2.8337669372558594 	 ACC 0.15 
LOSS 4.244349002838135 	 ACC 0.5 
LOSS 4.734709739685059 	 ACC 0.25 
LOSS 4.509552001953125 	 ACC 0.0 
LOSS 3.939051628112793 	 ACC 0.0 
LOSS 3.7294921875 	 ACC 0.25 
LOSS 3.1701111793518066 	 ACC 0.0 
LOSS 2.2788617610931396 	 ACC 0.0 
LOSS 4.631261825561523 	 ACC 0.25 
LOSS 3.14393949508667 	 ACC 0.25 
LOSS 3.747161865234375 	 ACC 0.25 
LOSS 2.840602159500122 	 ACC 0.0 
LOSS 4.27701473236084 	 ACC 0.39999999999999997 
LOSS 3.2454018592834473 	 ACC 0.0 
LOSS 3.245419979095459 	 ACC 0.15 
LOSS 2.092848539352417 	 ACC 0.0 
LOSS 5.1401801109313965 	 ACC 0.4 
LOSS 4.48555326461792 	 ACC 0.15 
LOSS 3.296802520751953 	 ACC 0.0 
LOSS 4.207713603973389 	 ACC 0.0 
LOSS 3.1832101345062256 	 ACC 0.15 
LOSS 3.081312894821167 	 ACC 0.25 
LOSS 2.253668785095215 	 ACC 0.25 
LOSS 2.0348262786865234 	 ACC 0.14999999999999997 
LOSS 0.8589262366294861 	 ACC 0.0 
LOSS 5.543848991394043 	 ACC 0.0 
LOSS 3.851231098175049 	 ACC 0.15 
LOSS 4.351625919342041 	 ACC 0.25 
LOSS 3.301766872406006 	 ACC 0.25 
LOSS 3.040012836456299 	 ACC 0.0 
LOSS 2.8952407836914062 	 ACC 0.14999999999999997 
LOSS 4.026049613952637 	 ACC 0.5 
LOSS 1.5309194326400757 	 ACC 0.0 
LOSS 2.3172481060028076 	 ACC 0.0 
LOSS 1.9386930465698242 	 ACC 0.25 
LOSS 4.53677225112915 	 ACC 0.25 
LOSS 2.5599780082702637 	 ACC 0.25 
LOSS 4.040116310119629 	 ACC 0.25 
LOSS 4.2024431228637695 	 ACC 0.25 
LOSS 2.22452974319458 	 ACC 0.25 
LOSS 5.230811595916748 	 ACC 0.0 
LOSS 1.4171375036239624 	 ACC 0.25 
LOSS 1.7763795852661133 	 ACC 0.25 
LOSS 1.4485887289047241 	 ACC 0.0 
LOSS 1.8273357152938843 	 ACC 0.25 
LOSS 2.8207223415374756 	 ACC 0.25 
LOSS 1.818450927734375 	 ACC 0.0 
LOSS 2.3044121265411377 	 ACC 0.0 
LOSS 3.711623191833496 	 ACC 0.0 
LOSS 2.801936626434326 	 ACC 0.0 
LOSS 3.613976240158081 	 ACC 0.0 
LOSS 4.017118453979492 	 ACC 0.0 
LOSS 3.6007187366485596 	 ACC 0.0 
LOSS 2.8718841075897217 	 ACC 0.0 
LOSS 4.245755672454834 	 ACC 0.0 
LOSS 3.096508502960205 	 ACC 0.0 
LOSS 4.257669448852539 	 ACC 0.0 
LOSS 2.0704293251037598 	 ACC 0.0 
LOSS 1.6346153020858765 	 ACC 0.8 
LOSS 3.548438310623169 	 ACC 0.4 
LOSS 2.0106475353240967 	 ACC 0.0 
LOSS 3.2783446311950684 	 ACC 0.0 
LOSS 1.221560001373291 	 ACC 0.25 
LOSS 2.9912490844726562 	 ACC 0.25 
LOSS 1.6392626762390137 	 ACC 0.0 
LOSS 3.860457420349121 	 ACC 0.25 
LOSS 2.931875467300415 	 ACC 0.0 
LOSS 2.396152973175049 	 ACC 0.0 
LOSS 3.200094699859619 	 ACC 0.0 
LOSS 4.700765132904053 	 ACC 0.0 
LOSS 3.1835672855377197 	 ACC 0.5 
LOSS 2.1674585342407227 	 ACC 0.0 
LOSS 1.3838701248168945 	 ACC 0.0 
LOSS 1.3002699613571167 	 ACC 0.25 
LOSS 4.946868896484375 	 ACC 0.0 
LOSS 2.51470947265625 	 ACC 0.0 
LOSS 2.3660261631011963 	 ACC 0.15 
LOSS 3.035890579223633 	 ACC 0.0 
LOSS 1.5192899703979492 	 ACC 0.25 
LOSS 3.098184823989868 	 ACC 0.14999999999999997 
LOSS 3.408632755279541 	 ACC 0.0 
LOSS 2.2573421001434326 	 ACC 0.25 
LOSS 2.353748321533203 	 ACC 0.39999999999999997 
LOSS 4.236384391784668 	 ACC 0.15 
LOSS 1.8726592063903809 	 ACC 0.25 
LOSS 3.5917978286743164 	 ACC 0.0 
LOSS 2.2533135414123535 	 ACC 0.0 
LOSS 0.5731826424598694 	 ACC 0.25 
LOSS 2.150439500808716 	 ACC 0.25 
LOSS 3.76363468170166 	 ACC 0.25 
LOSS 3.1320388317108154 	 ACC 0.0 
LOSS 2.000603199005127 	 ACC 0.25 
LOSS 1.46375572681427 	 ACC 0.15000000000000002 
LOSS 3.6746115684509277 	 ACC 0.0 
LOSS 2.0660297870635986 	 ACC 0.0 
LOSS 1.382759690284729 	 ACC 0.0 
LOSS 1.4065643548965454 	 ACC 0.0 
LOSS 2.8332910537719727 	 ACC 0.25 
LOSS 1.992429256439209 	 ACC 0.0 
LOSS 3.0265026092529297 	 ACC 0.25 
LOSS 1.6768196821212769 	 ACC 0.0 
LOSS 2.2011563777923584 	 ACC 0.0 
LOSS 3.661116361618042 	 ACC 0.0 
LOSS 3.2085585594177246 	 ACC 0.0 
LOSS 2.9495296478271484 	 ACC 0.0 
LOSS 2.935295820236206 	 ACC 0.0 
LOSS 2.7330739498138428 	 ACC 0.25 
LOSS 1.5876412391662598 	 ACC 0.5 
LOSS 2.0417983531951904 	 ACC 0.0 
LOSS 3.0647616386413574 	 ACC 0.0 
LOSS 2.734442949295044 	 ACC 0.0 
LOSS 3.259005069732666 	 ACC 0.25 
LOSS 2.544059991836548 	 ACC 0.0 
LOSS 1.8906623125076294 	 ACC 0.14999999999999997 
LOSS 2.2033703327178955 	 ACC 0.15000000000000002 
LOSS 1.8314952850341797 	 ACC 0.0 
LOSS 2.4253768920898438 	 ACC 0.25 
LOSS 1.9310961961746216 	 ACC 0.0 
LOSS 3.174211263656616 	 ACC 0.29999999999999993 
LOSS 2.084954023361206 	 ACC 0.0 
LOSS 2.232156991958618 	 ACC 0.0 
LOSS 4.617968559265137 	 ACC 0.0 
LOSS 1.6647506952285767 	 ACC 0.0 
LOSS 1.1447608470916748 	 ACC 0.14999999999999997 
LOSS 2.994040012359619 	 ACC 0.14999999999999997 
LOSS 0.9556372165679932 	 ACC 0.0 
LOSS 4.281836986541748 	 ACC 0.0 
LOSS 2.019503593444824 	 ACC 0.25 
LOSS 2.035862684249878 	 ACC 0.0 
LOSS 1.494824767112732 	 ACC 0.0 
LOSS 4.1421051025390625 	 ACC 0.0 
LOSS 1.2249845266342163 	 ACC 0.0 
LOSS 2.746567964553833 	 ACC 0.25 
LOSS 2.2731096744537354 	 ACC 0.25 
LOSS 1.2311135530471802 	 ACC 0.25 
LOSS 1.4344686269760132 	 ACC 0.25 
LOSS 1.9392564296722412 	 ACC 0.0 
LOSS 0.8386087417602539 	 ACC 0.14999999999999997 
LOSS 1.6146776676177979 	 ACC 0.25 
LOSS 0.7667715549468994 	 ACC 0.0 
LOSS 0.96702641248703 	 ACC 0.0 
LOSS 0.5705726742744446 	 ACC 0.25 
LOSS 3.5818634033203125 	 ACC 0.0 
LOSS 2.3649139404296875 	 ACC 0.0 
LOSS 1.9352670907974243 	 ACC 0.0 
LOSS 2.3157286643981934 	 ACC 0.25 
LOSS 3.0756115913391113 	 ACC 0.0 
LOSS 0.34989073872566223 	 ACC 0.0 
LOSS 2.5382707118988037 	 ACC 0.0 
LOSS 0.5408047437667847 	 ACC 0.25 
LOSS 0.7863224148750305 	 ACC 0.0 
LOSS 2.36594820022583 	 ACC 0.25 
LOSS 1.2514684200286865 	 ACC 0.0 
LOSS 1.4388437271118164 	 ACC 0.0 
LOSS 1.4564374685287476 	 ACC 0.0 
LOSS 1.7294456958770752 	 ACC 0.0 
LOSS 2.0778732299804688 	 ACC 0.0 
LOSS 1.2053450345993042 	 ACC 0.25 
LOSS 0.2515393793582916 	 ACC 0.0 
LOSS 1.4864460229873657 	 ACC 0.0 
LOSS 2.641960620880127 	 ACC 0.0 
LOSS 4.398503303527832 	 ACC 0.0 
LOSS 2.256944417953491 	 ACC 0.25 
LOSS 1.4279371500015259 	 ACC 0.25 
LOSS 1.6470428705215454 	 ACC 0.0 
LOSS 3.8285820484161377 	 ACC 0.0 
LOSS 2.1369309425354004 	 ACC 0.25 
LOSS 0.799821138381958 	 ACC 0.0 
LOSS 2.361755609512329 	 ACC 0.0 
LOSS 3.7970998287200928 	 ACC 0.25 
LOSS 2.1075148582458496 	 ACC 0.0 
LOSS 2.504695415496826 	 ACC 0.0 
LOSS 1.5462216138839722 	 ACC 0.0 
LOSS 1.5687294006347656 	 ACC 0.25 
LOSS 1.9021071195602417 	 ACC 0.0 
LOSS 0.7872522473335266 	 ACC 0.0 
LOSS 3.163620948791504 	 ACC 0.0 
LOSS 2.7703421115875244 	 ACC 0.25 
LOSS 1.7280954122543335 	 ACC 0.0 
LOSS 2.5990023612976074 	 ACC 0.25 
LOSS 3.224111557006836 	 ACC 0.0 
LOSS 1.8846732378005981 	 ACC 0.0 
LOSS 0.7436163425445557 	 ACC 0.0 
LOSS 3.0883259773254395 	 ACC 0.25 
LOSS 3.6085731983184814 	 ACC 0.0 
LOSS 2.9126217365264893 	 ACC 0.0 
LOSS 1.3762880563735962 	 ACC 0.0 
LOSS 0.7851654887199402 	 ACC 0.0 
LOSS 3.9088313579559326 	 ACC 0.0 
LOSS 2.811216354370117 	 ACC 0.0 
LOSS 2.6303212642669678 	 ACC 0.0 
LOSS 0.1784440279006958 	 ACC 0.0 
LOSS 1.4339390993118286 	 ACC 0.0 
LOSS 0.8527213931083679 	 ACC 0.25 
LOSS 2.1305031776428223 	 ACC 0.0 
LOSS 1.0983847379684448 	 ACC 0.0 
LOSS 1.5815725326538086 	 ACC 0.0 
LOSS 1.8022540807724 	 ACC 0.0 
LOSS 3.3734567165374756 	 ACC 0.0 
LOSS 1.314380407333374 	 ACC 0.0 
LOSS 1.0627192258834839 	 ACC 0.25 
LOSS 2.0172157287597656 	 ACC 0.0 
LOSS 1.5972764492034912 	 ACC 0.15 
LOSS 3.863382577896118 	 ACC 0.25 
LOSS 3.866421937942505 	 ACC 0.0 
LOSS 0.6678652763366699 	 ACC 0.0 
LOSS 3.274592161178589 	 ACC 0.25 
LOSS 0.11006178706884384 	 ACC 0.0 
LOSS 1.962330937385559 	 ACC 0.14999999999999997 
LOSS 2.6693732738494873 	 ACC 0.25 
LOSS 1.9286079406738281 	 ACC 0.0 
LOSS 1.6305612325668335 	 ACC 0.0 
LOSS 2.02834153175354 	 ACC 0.0 
LOSS 1.6661815643310547 	 ACC 0.0 
LOSS 0.5003179907798767 	 ACC 0.0 
LOSS 3.498563766479492 	 ACC 0.0 
LOSS 0.6952065825462341 	 ACC 0.0 
LOSS 1.65552818775177 	 ACC 0.0 
LOSS 1.6274142265319824 	 ACC 0.0 
LOSS 1.8695815801620483 	 ACC 0.0 
LOSS 1.8547419309616089 	 ACC 0.0 
LOSS 1.4886584281921387 	 ACC 0.0 
LOSS 1.1108587980270386 	 ACC 0.0 
LOSS 0.738679826259613 	 ACC 0.0 
LOSS 2.382725715637207 	 ACC 0.0 
LOSS 2.0941367149353027 	 ACC 0.0 
LOSS 4.609714031219482 	 ACC 0.0 
LOSS 2.0829179286956787 	 ACC 0.0 
LOSS 1.2361855506896973 	 ACC 0.0 
LOSS 2.3685314655303955 	 ACC 0.15000000000000002 
LOSS 1.217829942703247 	 ACC 0.25 
LOSS 3.493138551712036 	 ACC 0.0 
LOSS 2.7995383739471436 	 ACC 0.0 
LOSS 1.46065354347229 	 ACC 0.0 
LOSS 2.352307081222534 	 ACC 0.0 
LOSS 0.6166456341743469 	 ACC 0.0 
LOSS 1.6032508611679077 	 ACC 0.0 
LOSS 1.4430197477340698 	 ACC 0.0 
LOSS 1.5029966831207275 	 ACC 0.0 
LOSS 2.0325136184692383 	 ACC 0.0 
LOSS 1.3548264503479004 	 ACC 0.0 
LOSS 0.6445682644844055 	 ACC 0.0 
LOSS 3.1404495239257812 	 ACC 0.0 
LOSS 1.6058177947998047 	 ACC 0.0 
LOSS 2.1490066051483154 	 ACC 0.0 
LOSS 2.4225573539733887 	 ACC 0.0 
LOSS 0.8685123324394226 	 ACC 0.0 
LOSS 1.8279030323028564 	 ACC 0.0 
LOSS 0.9208097457885742 	 ACC 0.0 
LOSS 1.7100205421447754 	 ACC 0.25 
LOSS 3.188354015350342 	 ACC 0.25 
LOSS 1.5456361770629883 	 ACC 0.0 
LOSS 0.8959047198295593 	 ACC 0.0 
LOSS 1.1382213830947876 	 ACC 0.0 
LOSS 0.955558717250824 	 ACC 0.0 
LOSS 1.3230617046356201 	 ACC 0.0 
LOSS 2.922779083251953 	 ACC 0.0 
LOSS 1.9921464920043945 	 ACC 0.0 
LOSS 0.6687472462654114 	 ACC 0.0 
LOSS 1.3401962518692017 	 ACC 0.5 
LOSS 1.4337983131408691 	 ACC 0.0 
LOSS 2.2228598594665527 	 ACC 0.0 
LOSS 2.961801528930664 	 ACC 0.25 
LOSS 3.2522857189178467 	 ACC 0.39999999999999997 
LOSS 0.9599764943122864 	 ACC 0.0 
LOSS 1.5493391752243042 	 ACC 0.14999999999999997 
LOSS 0.8935153484344482 	 ACC 0.0 
LOSS 0.6673457026481628 	 ACC 0.0 
LOSS 1.595340609550476 	 ACC 0.0 
LOSS 1.3941116333007812 	 ACC 0.0 
LOSS 1.7336087226867676 	 ACC 0.0 
LOSS 1.9761277437210083 	 ACC 0.25 
LOSS 0.8342435359954834 	 ACC 0.15000000000000002 
LOSS 1.346578598022461 	 ACC 0.25 
LOSS 0.7901709675788879 	 ACC 0.0 
LOSS 1.9793962240219116 	 ACC 0.0 
LOSS 1.3880462646484375 	 ACC 0.0 
